zip,type,primary_city,acceptable_cities,unacceptable_cities,state,county,timezone,area_codes,latitude,longitude,world_region,country,decommissioned,estimated_population,notes
4426,STANDARD,Dover Foxcroft,"Atkinson, Bowerbank, Dovr Foxcroft, Dvr Foxcroft, Sebec",,ME,Piscataquis County,America/New_York,207,45.21,-69.18,NA,US,0,3592,
4427,STANDARD,Corinth,,East Corinth,ME,Penobscot County,America/New_York,207,44.98,-69.01,NA,US,0,2287,
4428,STANDARD,Eddington,Clifton,,ME,Penobscot County,America/New_York,207,44.82,-68.69,NA,US,0,2514,
4429,STANDARD,Holden,"Dedham, East Holden",,ME,Hancock County,America/New_York,207,44.75,-68.67,NA,US,0,4302,
4430,STANDARD,East Millinocket,E Millinocket,,ME,Penobscot County,America/New_York,207,45.62,-68.57,NA,US,0,1351,
4431,PO BOX,East Orland,,,ME,Hancock County,America/New_York,207,44.58,-68.66,NA,US,0,0,
4434,STANDARD,Etna,,,ME,Penobscot County,America/New_York,207,44.82,-69.11,NA,US,0,1001,
4435,STANDARD,Exeter,,,ME,Penobscot County,America/New_York,207,44.97,-69.14,NA,US,0,808,
4438,STANDARD,Frankfort,,,ME,Waldo County,America/New_York,207,44.6,-68.87,NA,US,0,913,
4441,STANDARD,Greenville,"Beaver Cove, Frenchtown Twp, Frenchtwn Twp, Lily Bay Twp",,ME,Piscataquis County,America/New_York,207,45.46,-69.59,NA,US,0,1328,
4442,STANDARD,Greenville Junction,Greenvlle Jct,,ME,Piscataquis County,America/New_York,207,45.47,-69.69,NA,US,0,0,
4443,STANDARD,Guilford,"Eliotsvle Twp, Elliottsville Twp, Parkman, Willimantic",,ME,Piscataquis County,America/New_York,207,45.16,-69.38,NA,US,0,1899,
4444,STANDARD,Hampden,Newburgh,,ME,Penobscot County,America/New_York,207,44.74,-68.83,NA,US,0,7780,
4448,STANDARD,Howland,"Edinburg, Seboeis Plt",,ME,Penobscot County,America/New_York,207,45.25,-68.66,NA,US,0,1044,
4449,STANDARD,Hudson,,,ME,Penobscot County,America/New_York,207,45,-68.88,NA,US,0,1200,
4450,STANDARD,Kenduskeag,,,ME,Penobscot County,America/New_York,207,44.91,-68.93,NA,US,0,1042,
4451,STANDARD,Kingman,"Kingman Twp, Macwahoc Plt",,ME,Aroostook County,America/New_York,207,45.54,-68.2,NA,US,0,0,
4453,STANDARD,Lagrange,Maxfield,,ME,Penobscot County,America/New_York,207,45.16,-68.84,NA,US,0,542,
4454,PO BOX,Lambert Lake,,,ME,Washington County,America/New_York,207,45.54,-67.52,NA,US,0,0,
4455,STANDARD,Lee,,,ME,Penobscot County,America/New_York,207,45.36,-68.28,NA,US,0,704,
4456,STANDARD,Levant,,,ME,Penobscot County,America/New_York,207,44.86,-68.93,NA,US,0,2357,
4457,STANDARD,Lincoln,"Chester, Lincoln Center, Lincoln Cntr, Mattamisc Twp, Mattamiscontis Twp, Woodville",,ME,Penobscot County,America/New_York,207,45.36,-68.5,NA,US,0,4656,
4459,STANDARD,Mattawamkeag,Molunkus Twp,,ME,Penobscot County,America/New_York,207,45.51,-68.35,NA,US,0,553,
4460,STANDARD,Medway,"Grindstone, Grindstone Twp, Soldiertown, Soldiertown Twp",,ME,Penobscot County,America/New_York,207,45.6,-68.53,NA,US,0,1135,
4461,STANDARD,Milford,,,ME,Penobscot County,America/New_York,207,44.94,-68.64,NA,US,0,2575,
4462,STANDARD,Millinocket,,,ME,Piscataquis County,America/New_York,207,45.65,-68.69,NA,US,0,3895,
4463,STANDARD,Milo,"Derby, Lake View Plt, Medford, Orneville Twp",,ME,Piscataquis County,America/New_York,207,45.25,-68.98,NA,US,0,2019,
4464,STANDARD,Monson,,,ME,Piscataquis County,America/New_York,207,45.28,-69.5,NA,US,0,524,
4467,PO BOX,Olamon,,,ME,Penobscot County,America/New_York,207,45.12,-68.61,NA,US,1,0,Converted Decommisioned Zipcodes
4468,STANDARD,Old Town,"Alton, Argyle Twp, Indian Island",,ME,Penobscot County,America/New_York,207,44.95,-68.73,NA,US,0,6739,
4469,UNIQUE,Orono,,University Of Maine,ME,Penobscot County,America/New_York,207,44.88,-68.68,NA,US,0,0,
4471,STANDARD,Orient,"Amity, Cary Plt",North Amity,ME,Aroostook County,America/New_York,207,45.81,-67.84,NA,US,0,0,
4472,STANDARD,Orland,,,ME,Hancock County,America/New_York,207,44.57,-68.73,NA,US,0,1530,
4473,STANDARD,Orono,,,ME,Penobscot County,America/New_York,207,44.88,-68.68,NA,US,0,3986,
4474,STANDARD,Orrington,,,ME,Penobscot County,America/New_York,207,44.73,-68.82,NA,US,0,3305,
4475,STANDARD,Passadumkeag,,,ME,Penobscot County,America/New_York,207,45.18,-68.61,NA,US,0,0,
4476,STANDARD,Penobscot,,,ME,Hancock County,America/New_York,207,44.46,-68.71,NA,US,0,979,
4478,STANDARD,Rockwood,"Pittstn Acdmy, Pittston Academy Grant Twp, Plymouth Twp, Seboomook Twp, Tomhegan Twp",,ME,Somerset County,America/New_York,207,45.67,-69.74,NA,US,0,0,
4479,STANDARD,Sangerville,,,ME,Piscataquis County,America/New_York,207,45.16,-69.35,NA,US,0,999,
4481,PO BOX,Sebec,Brownville,Dover Foxcroft,ME,Piscataquis County,America/New_York,207,45.27,-69.11,NA,US,0,475,
4485,PO BOX,Shirley Mills,Greenville,Shirley,ME,Piscataquis County,America/New_York,207,45.35,-69.63,NA,US,0,0,
4487,STANDARD,Springfield,"Carroll Plt, Lakeville, Prentiss Twp, Webster Plt",,ME,Penobscot County,America/New_York,207,45.39,-68.13,NA,US,0,628,
4488,STANDARD,Stetson,,,ME,Penobscot County,America/New_York,207,44.89,-69.14,NA,US,0,944,
4489,PO BOX,Stillwater,,,ME,Penobscot County,America/New_York,207,45.01,-68.72,NA,US,0,0,
4490,STANDARD,Topsfield,Codyville Plt,,ME,Washington County,America/New_York,207,45.41,-67.73,NA,US,0,0,
4491,PO BOX,Vanceboro,,,ME,Washington County,America/New_York,207,45.56,-67.43,NA,US,0,0,
4492,STANDARD,Waite,Talmadge,,ME,Washington County,America/New_York,207,45.32,-67.69,NA,US,0,0,
4493,STANDARD,West Enfield,"Enfield, Lowell",,ME,Penobscot County,America/New_York,207,45.26,-68.58,NA,US,0,1455,
4495,STANDARD,Winn,,,ME,Penobscot County,America/New_York,207,45.48,-68.37,NA,US,0,0,
4496,STANDARD,Winterport,,,ME,Waldo County,America/New_York,207,44.65,-68.85,NA,US,0,3247,
4497,STANDARD,Wytopitlock,"Bancroft, Drew Plt, Glenwood Plt, Haynesville, Reed Plt",,ME,Aroostook County,America/New_York,207,45.64,-68.07,NA,US,0,0,
4530,STANDARD,Bath,"Arrowsic, West Bath",,ME,Sagadahoc County,America/New_York,207,43.93,-69.83,NA,US,0,9208,
4535,STANDARD,Alna,,,ME,Lincoln County,America/New_York,207,44.1,-69.6,NA,US,0,660,
4537,STANDARD,Boothbay,,,ME,Lincoln County,America/New_York,207,43.87,-69.63,NA,US,0,1894,
4538,STANDARD,Boothbay Harbor,"Boothbay Hbr, Capitol Is, Capitol Island",,ME,Lincoln County,America/New_York,207,43.85,-69.62,NA,US,0,1709,
4539,STANDARD,Bristol,,,ME,Lincoln County,America/New_York,207,43.95,-69.5,NA,US,0,909,
4541,STANDARD,Chamberlain,,,ME,Lincoln County,America/New_York,207,43.88,-69.49,NA,US,0,0,
4543,STANDARD,Damariscotta,,,ME,Lincoln County,America/New_York,207,44.03,-69.51,NA,US,0,1996,
4544,STANDARD,East Boothbay,,,ME,Lincoln County,America/New_York,207,43.82,-69.59,NA,US,0,702,
4547,STANDARD,Friendship,,,ME,Knox County,America/New_York,207,43.98,-69.33,NA,US,0,940,
4548,STANDARD,Georgetown,Mac Mahan,Five Islands,ME,Sagadahoc County,America/New_York,207,43.8,-69.74,NA,US,0,896,
4549,STANDARD,Isle Of Springs,"Boothbay, Is Of Springs",,ME,Lincoln County,America/New_York,207,43.89,-69.62,NA,US,0,0,
4551,STANDARD,Bremen,Medomak,,ME,Lincoln County,America/New_York,207,44,-69.42,NA,US,0,604,
4553,STANDARD,Newcastle,,,ME,Lincoln County,America/New_York,207,44.03,-69.53,NA,US,0,1700,
4554,STANDARD,New Harbor,,,ME,Lincoln County,America/New_York,207,43.85,-69.5,NA,US,0,688,
4555,STANDARD,Nobleboro,,,ME,Lincoln County,America/New_York,207,44.07,-69.48,NA,US,0,1468,
4556,STANDARD,Edgecomb,,,ME,Lincoln County,America/New_York,207,43.95,-69.63,NA,US,0,1099,
4558,STANDARD,Pemaquid,New Harbor,,ME,Lincoln County,America/New_York,207,43.89,-69.52,NA,US,0,0,
4562,STANDARD,Phippsburg,,,ME,Sagadahoc County,America/New_York,207,43.82,-69.81,NA,US,0,1772,
4563,STANDARD,Cushing,,,ME,Knox County,America/New_York,207,44.01,-69.24,NA,US,0,1132,
4564,STANDARD,Round Pond,,,ME,Lincoln County,America/New_York,207,43.91,-69.46,NA,US,0,422,
4565,PO BOX,Sebasco Estates,Sebasco Ests,,ME,Sagadahoc County,America/New_York,207,43.77,-69.84,NA,US,0,0,
4568,STANDARD,South Bristol,,,ME,Lincoln County,America/New_York,207,43.86,-69.56,NA,US,0,0,
4570,PO BOX,Squirrel Island,"Boothbay Harbor, Boothbay Hbr, Squirrel Is",,ME,Lincoln County,America/New_York,207,43.8,-69.63,NA,US,0,0,
4571,STANDARD,Trevett,,,ME,Lincoln County,America/New_York,207,43.89,-69.67,NA,US,0,0,
4572,STANDARD,Waldoboro,,,ME,Lincoln County,America/New_York,207,44.09,-69.38,NA,US,0,4157,
4573,STANDARD,Walpole,,,ME,Lincoln County,America/New_York,207,43.94,-69.55,NA,US,0,0,
4574,STANDARD,Washington,,,ME,Knox County,America/New_York,207,44.27,-69.36,NA,US,0,1240,
4575,PO BOX,West Boothbay Harbor,"W Boothbay Ha, W Boothbay Harbor, W Boothby Hbr",,ME,Lincoln County,America/New_York,207,43.85,-69.65,NA,US,0,0,
4576,STANDARD,Southport,Newagen,,ME,Lincoln County,America/New_York,207,43.84,-69.65,NA,US,0,556,
4578,STANDARD,Wiscasset,"Westport Is, Westport Island",,ME,Lincoln County,America/New_York,207,44.01,-69.67,NA,US,0,3806,
4579,STANDARD,Woolwich,,,ME,Sagadahoc County,America/New_York,207,43.96,-69.78,NA,US,0,2830,
4605,STANDARD,Ellsworth,"Amherst, Fletchers Landing Twp, Fletchers Ldg, Lamoine, Mariaville, Osborn, Otis, Trenton, Waltham",,ME,Hancock County,America/New_York,207,44.58,-68.49,NA,US,0,10831,
4606,STANDARD,Addison,,,ME,Washington County,America/New_York,207,45.08,-67.46,NA,US,0,907,
4607,STANDARD,Gouldsboro,"S Gouldsboro, South Gouldsboro",,ME,Hancock County,America/New_York,207,44.47,-68.03,NA,US,0,964,
4609,STANDARD,Bar Harbor,,,ME,Hancock County,America/New_York,207,44.38,-68.21,NA,US,0,3867,
4611,PO BOX,Beals,,,ME,Washington County,America/New_York,207,44.48,-67.58,NA,US,0,0,
4612,STANDARD,Bernard,West Tremont,,ME,Hancock County,America/New_York,207,44.24,-68.35,NA,US,0,0,
4613,STANDARD,Birch Harbor,,,ME,Hancock County,America/New_York,207,44.38,-68.04,NA,US,0,0,
4614,STANDARD,Blue Hill,,,ME,Hancock County,America/New_York,207,44.41,-68.58,NA,US,0,2393,
4616,STANDARD,Brooklin,,,ME,Hancock County,America/New_York,207,44.26,-68.56,NA,US,0,717,
4617,STANDARD,Brooksville,,,ME,Hancock County,America/New_York,207,44.34,-68.68,NA,US,0,698,
4619,STANDARD,Calais,,,ME,Washington County,America/New_York,207,45.13,-67.2,NA,US,0,2726,
4622,STANDARD,Cherryfield,"Beddington, Deblois",,ME,Washington County,America/New_York,207,44.6,-67.92,NA,US,0,956,
4623,STANDARD,Columbia Falls,"Centerville, Columbia, Columbia Fls",,ME,Washington County,America/New_York,207,44.65,-67.72,NA,US,0,788,
4624,STANDARD,Corea,,,ME,Hancock County,America/New_York,207,44.41,-67.99,NA,US,0,0,
4625,PO BOX,Cranberry Isles,Cranberry Is,,ME,Hancock County,America/New_York,207,44.24,-68.26,NA,US,0,0,
4626,STANDARD,Cutler,,,ME,Washington County,America/New_York,207,44.69,-67.21,NA,US,0,0,
4627,STANDARD,Deer Isle,,,ME,Hancock County,America/New_York,207,44.22,-68.67,NA,US,0,1267,
4628,STANDARD,Dennysville,"Cathance Twp, Edmunds Twp, Marion Twp",,ME,Washington County,America/New_York,207,44.9,-67.22,NA,US,0,472,
4629,PO BOX,East Blue Hill,"E Blue Hill, Surry",,ME,Hancock County,America/New_York,207,44.44,-68.54,NA,US,0,0,
4630,STANDARD,East Machias,,,ME,Washington County,America/New_York,207,44.73,-67.39,NA,US,0,1265,
4631,STANDARD,Eastport,,,ME,Washington County,America/New_York,207,44.91,-67.01,NA,US,0,991,
4634,STANDARD,Franklin,Eastbrook,,ME,Hancock County,America/New_York,207,44.58,-68.23,NA,US,0,1427,
4635,PO BOX,Frenchboro,,,ME,Hancock County,America/New_York,207,44.11,-68.36,NA,US,0,0,
4637,PO BOX,Grand Lake Stream,Grand Lk Strm,,ME,Washington County,America/New_York,207,45.17,-67.77,NA,US,0,0,
4640,STANDARD,Hancock,,,ME,Hancock County,America/New_York,207,44.52,-68.25,NA,US,0,1902,
4642,STANDARD,Harborside,,Brooksville,ME,Hancock County,America/New_York,207,44.33,-68.79,NA,US,0,0,
4643,STANDARD,Harrington,,,ME,Washington County,America/New_York,207,44.61,-67.81,NA,US,0,839,
4644,PO BOX,Hulls Cove,,,ME,Hancock County,America/New_York,207,44.42,-68.27,NA,US,0,0,
4645,PO BOX,Isle Au Haut,Stonington,,ME,Knox County,America/New_York,207,44.04,-68.62,NA,US,0,0,
4646,PO BOX,Islesford,,,ME,Hancock County,America/New_York,207,44.3,-68.27,NA,US,0,0,
4648,STANDARD,Jonesboro,,,ME,Washington County,America/New_York,207,44.66,-67.57,NA,US,0,499,
4649,STANDARD,Jonesport,,,ME,Washington County,America/New_York,207,44.53,-67.59,NA,US,0,1012,
4650,STANDARD,Little Deer Isle,Ltl Deer Is,,ME,Hancock County,America/New_York,207,44.28,-68.71,NA,US,0,0,
4652,STANDARD,Lubec,Trescott Twp,,ME,Washington County,America/New_York,207,44.79,-67.11,NA,US,0,1284,
4653,STANDARD,Bass Harbor,,,ME,Hancock County,America/New_York,207,44.15,-68.43,NA,US,0,473,
4654,STANDARD,Machias,"Marshfield, Northfield, Roque Bluffs, Whitneyville",,ME,Washington County,America/New_York,207,44.7,-67.47,NA,US,0,2410,
4655,STANDARD,Machiasport,Bucks Harbor,,ME,Washington County,America/New_York,207,44.69,-67.39,NA,US,0,732,
4657,STANDARD,Meddybemps,Cooper,,ME,Washington County,America/New_York,207,45.03,-67.35,NA,US,0,0,
4658,STANDARD,Milbridge,,,ME,Washington County,America/New_York,207,44.52,-67.88,NA,US,0,1100,
4660,STANDARD,Mount Desert,Otter Creek,,ME,Hancock County,America/New_York,207,44.31,-68.36,NA,US,0,1327,
4662,PO BOX,Northeast Harbor,Northeast Hbr,,ME,Hancock County,America/New_York,207,44.3,-68.36,NA,US,0,466,
4664,STANDARD,Sullivan,"N Sullivan, North Sullivan",,ME,Hancock County,America/New_York,207,44.53,-68.15,NA,US,0,965,
4666,STANDARD,Pembroke,Charlotte,,ME,Washington County,America/New_York,207,44.95,-67.16,NA,US,0,938,
4667,STANDARD,Perry,"Pleasant Point, Pleasant Pt",,ME,Washington County,America/New_York,207,44.97,-67.07,NA,US,0,1078,
4668,STANDARD,Princeton,"Big Lake Twp, Indian Twp",,ME,Washington County,America/New_York,207,45.22,-67.57,NA,US,0,1151,
4669,STANDARD,Prospect Harbor,Prospect Hbr,,ME,Hancock County,America/New_York,207,44.42,-68.03,NA,US,0,0,
4671,STANDARD,Robbinston,,,ME,Washington County,America/New_York,207,45.06,-67.16,NA,US,0,0,
4672,PO BOX,Salsbury Cove,,,ME,Hancock County,America/New_York,207,44.43,-68.32,NA,US,0,0,
4673,STANDARD,Sargentville,,,ME,Hancock County,America/New_York,207,44.32,-68.7,NA,US,0,0,
4674,STANDARD,Seal Cove,,,ME,Hancock County,America/New_York,207,44.3,-68.41,NA,US,0,0,
4675,PO BOX,Seal Harbor,,,ME,Hancock County,America/New_York,207,44.29,-68.24,NA,US,0,0,
4676,STANDARD,Sedgwick,,,ME,Hancock County,America/New_York,207,44.3,-68.61,NA,US,0,833,
4677,STANDARD,Sorrento,,,ME,Hancock County,America/New_York,207,44.49,-68.18,NA,US,0,0,
4679,STANDARD,Southwest Harbor,Southwest Hbr,,ME,Hancock County,America/New_York,207,44.27,-68.33,NA,US,0,1735,
4680,STANDARD,Steuben,,,ME,Washington County,America/New_York,207,44.51,-67.96,NA,US,0,857,
4681,STANDARD,Stonington,,,ME,Hancock County,America/New_York,207,44.18,-68.67,NA,US,0,992,
4683,STANDARD,Sunset,,,ME,Hancock County,America/New_York,207,44.22,-68.7,NA,US,0,0,
4684,STANDARD,Surry,,,ME,Hancock County,America/New_York,207,44.49,-68.5,NA,US,0,1252,
4685,STANDARD,Swans Island,Minturn,,ME,Hancock County,America/New_York,207,44.14,-68.45,NA,US,0,0,
4686,STANDARD,Wesley,Machias,,ME,Washington County,America/New_York,207,44.95,-67.66,NA,US,0,0,
4691,STANDARD,Whiting,,,ME,Washington County,America/New_York,207,44.79,-67.17,NA,US,0,0,
4693,STANDARD,Winter Harbor,,,ME,Hancock County,America/New_York,207,44.39,-68.08,NA,US,0,415,
4694,STANDARD,Baileyville,"Alexander, Baring Plt, Crawford, Woodland Washington County",,ME,Washington County,America/New_York,207,45.09,-67.46,NA,US,0,2014,
4730,STANDARD,Houlton,"Hammond, Hodgdon, Linneus, Littleton, Ludlow",,ME,Aroostook County,America/New_York,207,46.11,-67.83,NA,US,0,7648,
4732,STANDARD,Ashland,"Garfield Plt, Masardis, Nashville Plt",,ME,Aroostook County,America/New_York,207,46.63,-68.4,NA,US,0,1375,
4733,STANDARD,Benedicta,,,ME,Aroostook County,America/New_York,207,45.8,-68.41,NA,US,0,0,
4734,PO BOX,Blaine,,,ME,Aroostook County,America/New_York,207,46.5,-67.86,NA,US,0,553,
4735,STANDARD,Bridgewater,,,ME,Aroostook County,America/New_York,207,46.42,-67.84,NA,US,0,463,
4736,STANDARD,Caribou,"Connor Twp, Woodland",,ME,Aroostook County,America/New_York,207,46.86,-67.99,NA,US,0,7868,
4737,STANDARD,Clayton Lake,,Ashland,ME,Aroostook County,America/New_York,207,46.61,-69.52,NA,US,0,0,
4738,PO BOX,Crouseville,,,ME,Aroostook County,America/New_York,207,46.76,-68.08,NA,US,0,0,
4739,STANDARD,Eagle Lake,"Quimby, Winterville Plt, Wntervlle Plt",,ME,Aroostook County,America/New_York,207,47.04,-68.59,NA,US,0,737,
4740,STANDARD,Easton,,,ME,Aroostook County,America/New_York,207,46.64,-67.91,NA,US,0,1028,
4741,PO BOX,Estcourt Station,Estcourt Sta,Fort Kent,ME,Aroostook County,America/New_York,207,47.4,-69.17,NA,US,0,0,
4742,STANDARD,Fort Fairfield,Ft Fairfield,,ME,Aroostook County,America/New_York,207,46.76,-67.83,NA,US,0,2739,
4743,STANDARD,Fort Kent,"New Canada, St John Plt",,ME,Aroostook County,America/New_York,207,47.26,-68.57,NA,US,0,3621,
4744,PO BOX,Fort Kent Mills,Ft Kent Mls,,ME,Aroostook County,America/New_York,207,47.23,-68.58,NA,US,0,0,
4745,STANDARD,Frenchville,"Upper Frenchville, Upper Frnchvl",,ME,Aroostook County,America/New_York,207,47.28,-68.38,NA,US,0,882,
4746,STANDARD,Grand Isle,Lille,,ME,Aroostook County,America/New_York,207,47.3,-68.15,NA,US,0,0,
4747,STANDARD,Island Falls,"Crystal, Dyer Brook",,ME,Aroostook County,America/New_York,207,46,-68.27,NA,US,0,934,
4750,STANDARD,Limestone,"Caswell, Loring Cm Ctr",,ME,Aroostook County,America/New_York,207,46.91,-67.83,NA,US,0,1634,
4751,UNIQUE,Limestone,,Defense Finance Accounting,ME,Aroostook County,America/New_York,207,46.91,-67.83,NA,US,0,0,
4756,STANDARD,Madawaska,,,ME,Aroostook County,America/New_York,207,47.34,-68.33,NA,US,0,3053,
4757,STANDARD,Mapleton,"Castle Hill, Chapman",,ME,Aroostook County,America/New_York,207,46.68,-68.16,NA,US,0,2246,
4758,STANDARD,Mars Hill,,,ME,Aroostook County,America/New_York,207,46.51,-67.86,NA,US,0,1323,
4760,STANDARD,Monticello,,,ME,Aroostook County,America/New_York,207,46.3,-67.84,NA,US,0,624,
4761,PO BOX,New Limerick,Houlton,,ME,Aroostook County,America/New_York,207,46.1,-67.96,NA,US,0,457,
4762,STANDARD,New Sweden,,,ME,Aroostook County,America/New_York,207,46.94,-68.12,NA,US,0,480,
4763,STANDARD,Oakfield,,,ME,Aroostook County,America/New_York,207,46.09,-68.15,NA,US,0,639,
4764,STANDARD,Oxbow,,,ME,Aroostook County,America/New_York,207,46.41,-68.49,NA,US,0,0,
4765,STANDARD,Patten,Mount Chase,,ME,Penobscot County,America/New_York,207,45.99,-68.44,NA,US,0,987,
4766,STANDARD,Perham,,,ME,Aroostook County,America/New_York,207,46.84,-68.19,NA,US,0,0,
4768,STANDARD,Portage,Portage Lake,,ME,Aroostook County,America/New_York,207,46.76,-68.47,NA,US,0,0,
4769,STANDARD,Presque Isle,,,ME,Aroostook County,America/New_York,207,46.68,-67.98,NA,US,0,7779,
4772,STANDARD,Saint Agatha,,,ME,Aroostook County,America/New_York,207,47.24,-68.31,NA,US,0,639,
